ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2043341-20100720,2043341,354922,1,GLENDA JEAN ADAMS,JABRO'S ITALIAN ICE CORNER,5845 W CHICAGO AVE 1 1,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2043341,ISSUE,07/12/2010,07/12/2010,07/12/2010,N,07/20/2010,08/15/2012,07/19/2010,07/20/2010,AAI,,,41.89465059,-87.771959236,"(41.89465058959152, -87.7719592356378)"
1356876-20151116,2425730,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1356876,RENEW,,09/15/2015,11/10/2015,N,11/16/2015,11/15/2017,11/10/2015,11/12/2015,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
2271370-20130709,2271370,381038,2,VERNELL C. JONES,DARK EMPEROR,5803 W CHICAGO AVE 1,CHICAGO,IL,60651,29,29,29-29,15,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2271370,ISSUE,07/09/2013,07/09/2013,07/09/2013,N,07/09/2013,05/15/2015,07/09/2013,07/09/2013,AAI,,,41.894672901,-87.77036131,"(41.894672901184975, -87.77036130980994)"
13323-20091116,1992727,6240,1,SHIRLEY PEEPLES,PEEPLES TACO'S,5944 W CHICAGO AVE,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,13323,RENEW,,09/15/2009,10/28/2009,N,11/16/2009,11/15/2011,10/28/2009,08/19/2010,AAI,,,41.894837943,-87.774089185,"(41.89483794336363, -87.77408918515034)"
1356877-20091116,1995251,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1356877,RENEW,,09/15/2009,11/06/2009,N,11/16/2009,11/15/2011,11/06/2009,11/09/2009,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
1356876-20041116,1538605,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1356876,RENEW,,09/27/2004,11/09/2004,N,11/16/2004,11/15/2005,11/09/2004,11/10/2004,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
2020793-20111116,2119604,350821,1,TAQUERIA EL AGUILA INC.,TAQUERIA EL AGUILA INC.,5957 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2020793,RENEW,,09/15/2011,11/14/2011,N,11/16/2011,11/15/2013,11/14/2011,11/14/2011,AAC,03/11/2013,,41.894611515,-87.774533744,"(41.89461151537511, -87.77453374394335)"
9770-20031116,1434360,62905,1,DARUN MAKTAVEESUB,C A BEEF,5965 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,9770,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,11/15/2004,11/20/2003,11/21/2003,AAI,,,41.894606779,-87.774834188,"(41.89460677907168, -87.77483418779396)"
14251-20160316,2444307,85659,78,H&R BLOCK ENTERPRISES LLC,"H & R BLOCK TAX SERVICES, INC",5753 W CHICAGO AVE 1ST #,CHICAGO,IL,60651,29,35,29-35,15,1010,Limited Business License,197,Tax Preparation Services,14251,RENEW,,01/15/2016,02/29/2016,N,03/16/2016,03/15/2018,02/29/2016,03/04/2016,AAI,,,41.8946754,-87.770085469,"(41.89467540014591, -87.77008546898129)"
67937-20071116,1851773,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67937,RENEW,,09/21/2007,11/13/2007,N,11/16/2007,11/15/2009,11/13/2007,11/14/2007,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
67938-20011116,1177851,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,67938,RENEW,,10/03/2001,11/14/2001,N,11/16/2001,11/15/2002,11/14/2001,02/06/2002,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
67937-20111116,2115987,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67937,RENEW,,09/15/2011,11/01/2011,N,11/16/2011,11/15/2013,11/01/2011,11/02/2011,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
1800190-20151116,2425978,290890,1,JAMES SPEARMAN,THE OFFICE,5812 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,45,29-45,15,1010,Limited Business License,197,Tax Preparation Services,1800190,RENEW,,09/15/2015,01/10/2016,N,11/16/2015,11/15/2017,01/10/2016,01/11/2016,AAI,,,41.894886814,-87.77084293,"(41.89488681369428, -87.77084292979197)"
10366-20041116,1521792,4616,1,HENRY L COLEMAN SR,COLEMAN'S BAR B QUE #2,5752-5754 W CHICAGO AVE  1,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10366,RENEW,,09/27/2004,11/18/2004,N,11/16/2004,11/15/2005,11/18/2004,12/16/2004,AAI,,,41.894897805,-87.769843107,"(41.894897804583955, -87.76984310664683)"
1998569-20091026,1998569,347786,1,"CHICAGO AVE DISCOUNT STORE, INC.",CHICAGO AVE DISCOUNT STORE,5605 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1998569,ISSUE,10/01/2009,10/14/2009,10/14/2009,N,10/26/2009,11/15/2011,10/23/2009,10/26/2009,AAI,,,41.894739816,-87.765626737,"(41.894739815720484, -87.76562673682143)"
13323-20031116,1427076,6240,1,SHIRLEY PEEPLES,PEEPLES TACO'S,5944 W CHICAGO AVE,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,13323,RENEW,,09/26/2003,11/05/2003,N,11/16/2003,11/15/2004,11/05/2003,11/06/2003,AAI,,,41.894837943,-87.774089185,"(41.89483794336363, -87.77408918515034)"
2129748-20120120,2129748,368129,1,"CHICAGO AVE QUICK MART, INC.",CHICAGO AVE QUICK MART,5604 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,5,29-5,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,2129748,ISSUE,11/30/2011,12/01/2011,12/01/2011,N,01/20/2012,12/15/2013,12/08/2011,01/20/2012,REV,02/22/2013,,41.894959317,-87.765631839,"(41.89495931732741, -87.76563183906008)"
2137182-20140216,2303266,369185,1,NORMAN PEEPLES,PEEPLES TACO' S,5944 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2137182,RENEW,,12/15/2013,02/05/2014,N,02/16/2014,02/15/2016,02/05/2014,02/06/2014,AAI,,,41.894837943,-87.774089185,"(41.89483794336363, -87.77408918515034)"
1356876-20051116,1639489,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1356876,RENEW,,09/22/2005,11/08/2005,N,11/16/2005,11/15/2006,11/08/2005,11/09/2005,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
10366-20011116,1173704,4616,1,HENRY L COLEMAN SR,COLEMAN'S BAR B QUE #2,5752-5754 W CHICAGO AVE  1,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10366,RENEW,,10/03/2001,11/16/2001,N,11/16/2001,11/15/2002,01/08/2002,01/09/2002,AAI,,,41.894897805,-87.769843107,"(41.894897804583955, -87.76984310664683)"
1356876-20071116,1861724,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1356876,RENEW,,09/21/2007,11/08/2007,N,11/16/2007,11/15/2009,11/08/2007,11/09/2007,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
1356876-20030708,1356876,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1356876,ISSUE,05/29/2003,05/30/2003,05/30/2003,N,07/08/2003,11/15/2003,07/07/2003,07/08/2003,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
2133998-20151116,2424960,39679,4,JACKIE LOFTON,BOTTOM NAIL SALON,5624 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,5,29-5,15,1010,Limited Business License,895,Nail Services,2133998,RENEW,,09/15/2015,11/12/2015,N,11/16/2015,11/15/2017,11/12/2015,11/13/2015,AAI,,,41.894946126,-87.766493675,"(41.89494612641761, -87.7664936748993)"
67937-20041116,1524808,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67937,RENEW,,09/27/2004,11/10/2004,N,11/16/2004,11/15/2005,11/10/2004,11/12/2004,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
1274790-20021116,1337620,252186,1,GOLDEN YUAN INC,GOLDEN YUAN INC,5957 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1274790,RENEW,,03/21/2003,03/21/2003,N,11/16/2002,11/15/2003,03/21/2003,03/24/2003,AAI,,,41.894611515,-87.774533744,"(41.89461151537511, -87.77453374394335)"
1274790-20041116,1536999,252186,1,GOLDEN YUAN INC,GOLDEN YUAN INC,5957 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1274790,RENEW,,09/27/2004,11/15/2004,N,11/16/2004,11/15/2005,11/15/2004,11/16/2004,AAI,,,41.894611515,-87.774533744,"(41.89461151537511, -87.77453374394335)"
1742764-20131116,2286145,59800,4,"MC D'S PIZZA, INC.",BARNEY'S PIZZA,5648 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1742764,RENEW,,09/15/2013,01/16/2014,N,11/16/2013,11/15/2015,01/16/2014,02/27/2014,AAI,,,41.894936006,-87.767324235,"(41.89493600584935, -87.767324234848)"
1332489-20061116,1758121,258337,1,"STOP-N-SAVE FOOD MARKET, INC.",STOP-N-SAVE FOOD MARKET INC,5606 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1332489,RENEW,,09/20/2006,11/16/2006,N,11/16/2006,11/15/2007,11/16/2006,11/17/2006,AAI,,,41.894958165,-87.765718109,"(41.89495816541706, -87.76571810860544)"
1697314-20071116,1866401,303895,1,AMARA SUDHAUNG,CA BEEF,5965 W CHICAGO AVE 1,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1697314,RENEW,,09/21/2007,11/15/2007,N,11/16/2007,11/15/2009,11/15/2007,11/15/2007,AAI,,,41.894606779,-87.774834188,"(41.89460677907168, -87.77483418779396)"
2147442-20120423,2147442,369530,1,AUSTIN DOLLAR PLUS INC.,AUSTIN DOLLAR PLUS,5961-5963 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2147442,ISSUE,04/04/2012,04/05/2012,04/05/2012,N,04/23/2012,02/15/2014,04/20/2012,04/23/2012,AAI,,,41.894609147,-87.774683966,"(41.89460914732169, -87.77468396587314)"
1356876-20061116,1758629,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1356876,RENEW,,09/20/2006,11/13/2006,N,11/16/2006,11/15/2007,11/15/2006,11/16/2006,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
10366-20111116,2115462,4616,1,HENRY L COLEMAN SR,COLEMAN'S BAR B QUE #2,5752-5754 W CHICAGO AVE  1,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10366,RENEW,,09/15/2011,11/10/2011,N,11/16/2011,11/15/2013,11/10/2011,11/14/2011,AAI,,,41.894897805,-87.769843107,"(41.894897804583955, -87.76984310664683)"
67937-20061116,1747386,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67937,RENEW,,09/20/2006,10/16/2006,N,11/16/2006,11/15/2007,10/16/2006,10/17/2006,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
1332489-20071116,1861298,258337,1,"STOP-N-SAVE FOOD MARKET, INC.",STOP-N-SAVE FOOD MARKET INC,5606 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1332489,RENEW,,09/21/2007,09/28/2007,N,11/16/2007,11/15/2009,09/28/2007,10/26/2007,AAI,,,41.894958165,-87.765718109,"(41.89495816541706, -87.76571810860544)"
1799006-20070508,1799006,313313,1,"AGARWAL ASSOCATES, INC.",BABA'S STEAK AND LEMONDADE,5613 W CHICAGO AVE 1,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1799006,ISSUE,01/10/2007,01/10/2007,01/10/2007,N,05/08/2007,11/15/2007,05/08/2007,05/08/2007,AAI,,,41.894735094,-87.765970904,"(41.89473509361997, -87.7659709043546)"
2027814-20120616,2150853,352332,1,Chicago Ave. Soul Food Inc.,Alice's Restaurant,5638 W CHICAGO AVE 1,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2027814,RENEW,,04/16/2012,06/13/2012,N,06/16/2012,06/15/2014,06/13/2012,07/25/2012,AAI,,,41.894941993,-87.766879338,"(41.89494199271389, -87.76687933825816)"
1573645-20131116,2286759,263230,2,"CENTRAL CHICAGO CURRENCY EXCHANGE,INC.","CENTRAL CHICAGO CURRENCY EXCHANGE, INC.",5601 W CHICAGO AVE,CHICAGO,IL,60651,29,35,29-35,15,1010,Limited Business License,708,Miscellaneous Commercial Services,1573645,RENEW,,09/15/2013,10/10/2013,N,11/16/2013,11/15/2015,10/10/2013,10/11/2013,AAI,,,41.894742828,-87.765453397,"(41.894742828323416, -87.7654533968402)"
67938-20111116,2115988,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,67938,RENEW,,09/15/2011,11/01/2011,N,11/16/2011,11/15/2013,11/01/2011,11/02/2011,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
2125855-20131216,2292555,367755,1,"CHICAGO AVE GRILL, INC.",WESTSIDE FOOD MART,5613 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,2125855,RENEW,,10/15/2013,11/12/2013,N,12/16/2013,12/15/2015,11/12/2013,11/13/2013,AAI,,,41.894735094,-87.765970904,"(41.89473509361997, -87.7659709043546)"
2163465-20131216,2292554,367755,1,"CHICAGO AVE GRILL, INC.",WESTSIDE FOOD MART,5613 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2163465,RENEW,,10/15/2013,11/12/2013,N,12/16/2013,12/15/2015,11/12/2013,11/13/2013,AAI,,,41.894735094,-87.765970904,"(41.89473509361997, -87.7659709043546)"
67938-20031116,1428712,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,67938,RENEW,,09/26/2003,11/04/2003,N,11/16/2003,11/15/2004,11/04/2003,11/05/2003,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
1332488-20061116,1758122,258337,1,"STOP-N-SAVE FOOD MARKET, INC.",STOP-N-SAVE FOOD MARKET INC,5606 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1332488,RENEW,,09/20/2006,11/16/2006,N,11/16/2006,11/15/2007,11/16/2006,11/17/2006,AAI,,,41.894958165,-87.765718109,"(41.89495816541706, -87.76571810860544)"
1356877-20030722,1356877,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1356877,ISSUE,05/29/2003,05/30/2003,05/30/2003,N,07/22/2003,11/15/2003,07/21/2003,07/22/2003,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
2137182-20160216,2441650,369185,1,NORMAN PEEPLES,PEEPLES TACO' S,5944 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2137182,RENEW,,12/15/2015,02/10/2016,N,02/16/2016,02/15/2018,02/10/2016,02/11/2016,AAI,,,41.894837943,-87.774089185,"(41.89483794336363, -87.77408918515034)"
1819281-20111116,2118575,316836,1,HAPPY DOG AVE. INC.,HAPPY DOG AVENUE,5614 W CHICAGO AVE 1,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1819281,RENEW,,09/15/2011,12/28/2011,N,11/16/2011,11/15/2013,11/04/2011,11/07/2011,AAC,11/13/2013,,41.894953358,-87.766062626,"(41.89495335826808, -87.76606262592395)"
10366-20021116,1279291,4616,1,HENRY L COLEMAN SR,COLEMAN'S BAR B QUE #2,5752-5754 W CHICAGO AVE  1,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10366,RENEW,,09/24/2002,11/14/2002,N,11/16/2002,11/15/2003,12/04/2002,12/05/2002,AAI,,,41.894897805,-87.769843107,"(41.894897804583955, -87.76984310664683)"
2146955-20131116,2287041,290890,2,JAMES SPEARMAN,GENESIS ON THE AVENUE,5811 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2146955,RENEW,,09/15/2013,11/07/2013,N,11/16/2013,11/15/2015,11/07/2013,11/08/2013,AAI,,,41.894669765,-87.77066533,"(41.89466976462685, -87.77066533021669)"
892-20020516,1229164,170,1,CHICAGO PRESTIGE LIQUORS INC,PRESTIGE LIQUORS,5967 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,892,RENEW,03/27/2002,05/14/2002,05/14/2002,N,05/16/2002,05/15/2003,05/14/2002,05/15/2002,AAI,,,41.894605595,-87.774909299,"(41.89460559487295, -87.77490929875101)"
1356877-20111116,2117676,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1356877,RENEW,,09/15/2011,11/07/2011,N,11/16/2011,11/15/2013,11/07/2011,11/08/2011,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
1800190-20131116,2287040,290890,1,JAMES SPEARMAN,THE OFFICE,5812 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,45,29-45,15,1010,Limited Business License,197,Tax Preparation Services,1800190,RENEW,,09/15/2013,11/07/2013,N,11/16/2013,11/15/2015,11/07/2013,11/08/2013,AAI,,,41.894886814,-87.77084293,"(41.89488681369428, -87.77084292979197)"
1471-20061116,1751548,50270,1,JOE BOLLS,J & B TAVERN,5959 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1470,Tavern,829,Tavern - Consumption of Liquor on Premise,1471,RENEW,,09/20/2006,11/08/2006,N,11/16/2006,11/15/2007,11/08/2006,11/09/2006,AAI,,,41.894610331,-87.774608855,"(41.89461033137298, -87.77460885490936)"
67938-20061116,1747387,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,67938,RENEW,,09/20/2006,10/16/2006,N,11/16/2006,11/15/2007,10/16/2006,10/17/2006,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
2437677-20160511,2437677,385556,1,SMART START DEVELOPMENT CENTER 2 LLC,SMART START DEVELOPMENT CENTER 2 LLC,5649 W CHICAGO AVE 1ST A,CHICAGO,IL,60651,29,35,29-35,15,1023,Children's Services Facility License,905 | 821,"After School Program / Tutoring Children Under 18 Years of Age | Supervision of, and Care for, Children 0-6 Years of Age, During the Day Between 6am-9pm With Before and After School Programs",2437677,ISSUE,12/02/2015,02/29/2016,02/29/2016,N,05/11/2016,05/15/2018,05/10/2016,05/11/2016,AAI,,,41.894717077,-87.767271449,"(41.89471707693221, -87.76727144939176)"
1543636-20041026,1543636,283207,1,CATHY'S ULTIMATE SOULFOOD DINNING INC.,CATHY'S ULTIMATE SOULFOOD DINNING INC.,5638 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1543636,ISSUE,10/18/2004,10/18/2004,10/18/2004,N,10/26/2004,11/15/2005,10/26/2004,10/26/2004,AAI,,,41.894941993,-87.766879338,"(41.89494199271389, -87.76687933825816)"
9770-20021116,1291417,62905,1,DARUN MAKTAVEESUB,C A BEEF,5965 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,9770,RENEW,,09/24/2002,11/14/2002,N,11/16/2002,11/15/2003,11/16/2002,11/19/2002,AAI,,,41.894606779,-87.774834188,"(41.89460677907168, -87.77483418779396)"
2294347-20140115,2294347,386377,1,PORNTHEP SIRIPIPAT,JACKIE FOOD,5614 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2294347,ISSUE,11/13/2013,11/13/2013,11/13/2013,N,01/15/2014,01/15/2016,01/14/2014,01/15/2014,AAC,06/13/2014,,41.894953358,-87.766062626,"(41.89495335826808, -87.76606262592395)"
2037391-20100621,2037391,353958,1,GARY RILEY,JABROS ITALIAN ICE CORNER,5845 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2037391,ISSUE,06/07/2010,06/07/2010,06/07/2010,N,06/21/2010,06/15/2012,06/18/2010,06/21/2010,AAI,,,41.89465059,-87.771959236,"(41.89465058959152, -87.7719592356378)"
2428841-20151007,2428841,351763,2,"THE WESTSIDE WRITING PROJECT, NFP",THE WESTSIDE WRITING PROJECT,5820 W CHICAGO AVE 1 REAR,CHICAGO,IL,60651,29,45,29-45,15,1010,Limited Business License,602,Administrative Commercial Office,2428841,C_LOC,10/07/2015,10/07/2015,10/07/2015,N,10/07/2015,11/15/2016,10/07/2015,10/07/2015,AAI,,,41.894881628,-87.771160949,"(41.89488162755578, -87.77116094881461)"
2027814-20100603,2027814,352332,1,Chicago Ave. Soul Food Inc.,Alice's Restaurant,5638 W CHICAGO AVE 1,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2027814,ISSUE,,04/12/2010,04/12/2010,N,06/03/2010,06/15/2012,05/26/2010,06/03/2010,AAI,,,41.894941993,-87.766879338,"(41.89494199271389, -87.76687933825816)"
1697314-20060517,1697314,303895,1,AMARA SUDHAUNG,CA BEEF,5965 W CHICAGO AVE 1,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1697314,ISSUE,04/28/2006,05/04/2006,05/04/2006,N,05/17/2006,11/15/2006,05/17/2006,05/17/2006,AAI,,,41.894606779,-87.774834188,"(41.89460677907168, -87.77483418779396)"
14251-20120316,2135907,85659,78,H&R BLOCK ENTERPRISES LLC,"H & R BLOCK TAX SERVICES, INC",5753 W CHICAGO AVE 1ST #,CHICAGO,IL,60651,29,35,29-35,15,1010,Limited Business License,197,Tax Preparation Services,14251,RENEW,,01/17/2012,03/19/2012,N,03/16/2012,03/15/2014,04/16/2012,06/06/2012,AAI,,,41.8946754,-87.770085469,"(41.89467540014591, -87.77008546898129)"
2240742-20150716,2402977,379382,1,"AVENUE WAREHOUSE MARKET, INC.","AVENUE WAREHOUSE MARKET, INC.",5604-5606 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775 | 767,Retail Sales of Perishable Foods | Retail Sales of General Merchandise and Non-Perishable Food,2240742,RENEW,,05/15/2015,07/10/2015,N,07/16/2015,07/15/2017,07/10/2015,11/05/2015,AAI,,,41.894959317,-87.765631839,"(41.89495931732741, -87.76563183906008)"
